ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,MntWines,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AmtTotal,%Wine_Share,Wine_Spend,Age,Purchase_Vol,Num_Children,Parent,Parent2,Loyalitas_Bulan,Education2,cluster,pca_x,pca_y
4713,1979,Postgraduate,Married,31605.0,1,0,2012-11-22,74,2,1,4,125,59.2,74,35,7,1,Yes,1,25.3,2.0,1,-0.5342541469739424,0.6455387978890443
675,1973,Postgraduate,Divorced,52034.0,1,1,2013-05-17,146,4,2,5,332,44.0,146,41,11,2,Yes,1,19.5,2.0,1,-0.4787909964021519,0.29298325876766057
5025,1979,Graduate,Single,48526.0,1,0,2013-12-24,23,2,1,4,135,17.0,23,35,7,1,Yes,1,12.2,1.0,1,-1.7305652892407086,-0.07342347905691121
2308,1954,Graduate,Married,46734.0,0,1,2012-11-18,110,6,1,5,330,33.3,110,60,12,1,Yes,1,25.4,1.0,1,-0.5251823146565436,1.2127907866568315
5995,1962,Graduate,Divorced,39552.0,1,1,2012-12-18,165,6,2,5,384,43.0,165,52,13,2,Yes,1,24.4,1.0,1,-0.17676750633633614,0.9108859408873814
6749,1966,Graduate,Single,86358.0,1,1,2012-08-08,957,5,3,6,1722,55.6,957,48,14,2,Yes,1,28.7,1.0,0,1.7708288305207849,1.121895855455678
1010,1977,Graduate,Together,46931.0,2,1,2014-04-24,41,1,1,3,78,52.6,41,37,5,3,Yes,1,8.2,1.0,1,-1.292550642296616,-1.2646860323016438
8977,1985,Undergraduate,Single,16581.0,0,0,2013-12-01,1,0,0,3,24,4.2,1,29,3,0,No,0,13.0,0.0,1,-2.331363299309696,0.2320312487055344
3412,1951,Postgraduate,Married,67381.0,0,1,2013-01-15,815,2,2,9,957,85.2,815,63,13,1,Yes,1,23.5,2.0,0,1.8444104409207764,-0.07118983921777317
606,1967,Graduate,Single,25930.0,1,1,2013-10-10,6,1,0,2,15,40.0,6,47,3,2,Yes,1,14.7,1.0,1,-1.6117071192584531,-0.2677742452140765
5961,1978,Graduate,Married,42693.0,1,0,2014-07-06,8,1,0,3,57,14.0,8,36,4,1,Yes,1,5.8,1.0,1,-2.2194538691375048,-0.8009903447168202
2975,1976,Graduate,Together,85606.0,0,1,2012-12-11,717,6,7,9,1956,36.7,717,38,22,1,Yes,1,24.6,1.0,0,1.5334849225614453,1.1079435005043676
2894,1985,Graduate,Single,72903.0,0,0,2013-10-29,1067,7,5,8,2013,53.0,1067,29,20,0,No,0,14.1,1.0,0,2.097112403045977,-0.499670855160007
10542,1968,Postgraduate,Married,36778.0,1,1,2012-05-08,29,3,0,3,77,37.7,29,46,6,2,Yes,1,31.8,2.0,1,-0.9548336543696327,1.8276386594383258
8015,1962,Postgraduate,Divorced,85696.0,0,0,2013-03-05,714,4,6,9,1313,54.4,714,52,19,0,No,0,21.9,2.0,0,1.5421929908275678,0.4118440992817142
10617,1989,Postgraduate,Divorced,10979.0,0,0,2014-05-22,8,3,0,3,30,26.7,8,25,6,0,No,0,7.3,2.0,1,-1.777637671825453,-0.8515315898618586
11166,1961,Graduate,Married,49678.0,0,1,2013-02-02,229,6,2,4,315,72.7,229,53,12,1,Yes,1,22.9,1.0,0,0.38270625754631576,0.13731216307928945
849,1953,Postgraduate,Together,56129.0,0,1,2013-06-20,320,6,2,10,660,48.5,320,61,18,1,Yes,1,18.4,2.0,0,0.5057624309309283,0.13363304566234513
523,1989,Graduate,Married,37155.0,1,0,2013-01-31,23,2,0,4,74,31.1,23,25,6,1,Yes,1,23.0,1.0,1,-1.2969758057758387,0.9170282417105632
8414,1962,Postgraduate,Single,33419.0,0,1,2013-08-17,56,2,0,4,86,65.1,56,52,6,1,Yes,1,16.5,2.0,1,-0.7499908693590583,-0.5189911243950012
819,1945,Graduate,Widow,63285.0,0,0,2013-05-11,508,6,5,13,1103,46.1,508,69,24,0,No,0,19.7,1.0,0,1.3602090292877094,0.381574753034965
4961,1974,Postgraduate,Together,21255.0,1,0,2014-01-21,29,2,1,4,61,47.5,29,40,7,1,Yes,1,11.3,2.0,1,-1.169351059494281,-0.776949733587329
749,1981,Graduate,Together,42162.0,1,0,2013-11-19,46,3,1,3,145,31.7,46,33,7,1,Yes,1,13.4,1.0,1,-1.3828886225270738,-0.22093322226701512
5430,1956,Graduate,Together,54450.0,1,1,2012-09-14,454,9,2,8,684,66.4,454,58,19,2,Yes,1,27.5,1.0,0,1.3975236433115148,0.8590728530054434
7755,1954,Postgraduate,Married,57744.0,0,1,2013-12-11,350,9,1,4,411,85.2,350,60,14,1,Yes,1,12.6,2.0,0,0.7763026536237544,-1.3134480815411849
10525,1986,Graduate,Single,26576.0,1,0,2012-10-13,10,1,0,2,27,37.0,10,28,3,1,Yes,1,26.6,1.0,1,-1.380149177275398,1.1972288623778338
1453,1943,Postgraduate,Widow,57513.0,0,0,2013-06-07,735,9,3,13,1060,69.3,735,71,25,0,No,0,18.8,2.0,0,2.2950831097171505,-0.18587716188156606
8310,1964,Graduate,Together,68142.0,0,1,2012-08-29,897,10,4,7,1459,61.5,897,50,21,1,Yes,1,28.1,1.0,0,2.3424300068493933,1.0123025792174472
10710,1979,Graduate,Married,7500.0,0,1,2012-08-29,5,1,0,2,18,27.8,5,35,3,1,Yes,1,28.1,1.0,1,-1.5266747760966466,1.5549019631373235
5031,1974,Graduate,Together,83145.0,0,0,2012-09-22,777,5,9,11,1833,42.4,777,40,25,0,No,0,27.3,1.0,0,2.0725631221500045,1.3418665578195546
2613,1960,Postgraduate,Married,54197.0,0,1,2014-03-04,162,1,3,6,237,68.4,162,54,10,1,Yes,1,9.9,2.0,1,-0.3015927219167993,-1.3306521366251116
213,1963,Postgraduate,Single,23091.0,1,1,2014-05-28,35,2,1,3,48,72.9,35,51,6,2,Yes,1,7.1,2.0,1,-0.8656496745577513,-1.7810784110885107
967,1976,Graduate,Married,46049.0,1,1,2013-07-21,342,5,2,9,515,66.4,342,38,16,2,Yes,1,17.3,1.0,0,0.6884519926215087,-0.3688775048219868
1077,1974,Graduate,Together,56715.0,0,0,2012-05-12,258,7,3,4,1020,25.3,258,40,14,0,No,0,31.6,1.0,1,-0.07499729023486114,2.111353851888876
7959,1961,Graduate,Married,79410.0,0,0,2014-05-29,658,3,2,5,1370,48.0,658,53,10,0,No,0,7.1,1.0,0,0.2065192985746023,-1.3007774402356544
640,1951,Graduate,Married,57304.0,0,1,2013-11-03,356,7,6,10,1026,34.7,356,63,23,1,Yes,1,13.9,1.0,0,0.6330599451544012,-0.07956692027398521
4252,1965,Graduate,Married,44375.0,0,1,2014-03-23,213,4,1,6,301,70.8,213,49,11,1,Yes,1,9.3,1.0,1,-0.08809877844946652,-1.4421551006578972
8432,1956,Graduate,Together,54450.0,1,1,2012-09-14,454,9,2,8,684,66.4,454,58,19,2,Yes,1,27.5,1.0,0,1.3975236433115148,0.8590728530054434
6218,1965,Graduate,Married,59594.0,0,1,2012-10-20,457,8,1,7,499,91.6,457,49,16,1,Yes,1,26.3,1.0,0,1.5934551222504045,0.19309134397142416
6905,1994,Graduate,Together,80685.0,0,0,2012-08-22,241,6,4,10,1004,24.0,241,20,20,0,No,0,28.3,1.0,0,0.2967667394879795,1.8098474289114983
5922,1974,Postgraduate,Married,40344.0,0,1,2013-10-13,210,4,1,5,218,96.3,210,40,10,1,Yes,1,14.6,2.0,0,0.42365815300260606,-1.3246128500930823
3598,1972,Graduate,Married,62710.0,0,1,2013-05-23,441,4,2,12,606,72.8,441,42,18,1,Yes,1,19.3,1.0,0,1.2148972765932609,-0.24470216610958417
6263,1968,Graduate,Together,35322.0,1,2,2012-08-22,28,2,0,4,106,26.4,28,46,6,3,Yes,1,28.3,1.0,1,-1.2505999761040485,1.6350687268808186
10486,1948,Graduate,Married,77142.0,0,0,2013-05-29,476,4,4,8,990,48.1,476,66,16,0,No,0,19.1,1.0,0,0.6465258606219152,0.191564290688121
2410,1969,Graduate,Single,81657.0,0,0,2014-01-22,364,3,4,8,1097,33.2,364,45,15,0,No,0,11.3,1.0,1,-0.11610631000300582,-0.4405972693915024
193,1996,Undergraduate,Married,14421.0,0,0,2014-02-17,0,1,0,2,16,0.0,0,18,3,0,No,0,10.4,0.0,1,-2.4730720007272455,0.006945086092252257
8278,1990,Postgraduate,Married,74214.0,0,0,2012-08-26,863,8,2,5,1711,50.4,863,24,15,0,No,0,28.2,2.0,0,1.5650209781051705,1.182075254676219
10660,1957,Postgraduate,Married,66726.0,1,1,2014-12-01,349,8,2,4,438,79.7,349,57,14,2,Yes,1,1.0,2.0,0,0.3985011302536543,-2.5769334774445216
8686,1979,Undergraduate,Together,23724.0,1,0,2013-08-01,5,2,0,3,75,6.7,5,35,5,1,Yes,1,17.0,0.0,1,-2.0139161985467364,0.676235906916378
1604,1960,Postgraduate,Married,47353.0,0,1,2013-11-13,184,2,2,6,225,81.8,184,54,10,1,Yes,1,13.6,2.0,1,0.07864944527909676,-1.1571437344720925
5907,1952,Postgraduate,Married,33444.0,1,1,2012-03-11,8,1,0,2,18,44.4,8,62,3,2,Yes,1,33.7,2.0,1,-1.0784500732853288,1.8918595747807374
10669,1981,Graduate,Married,54386.0,0,1,2013-05-17,277,3,2,10,470,58.9,277,33,15,1,Yes,1,19.5,1.0,0,0.39017665228505305,0.03260340031251836
2918,1981,Graduate,Divorced,28510.0,1,1,2013-04-13,44,2,0,4,91,48.4,44,33,6,2,Yes,1,20.6,1.0,1,-0.9891973312937404,0.2932755509814951
5735,1991,Postgraduate,Single,90638.0,0,0,2014-02-13,1156,3,4,10,2525,45.8,1156,23,17,0,No,0,10.5,2.0,0,1.7959079345179598,-0.822121550141403
359,1950,Graduate,Together,48070.0,0,1,2013-01-13,373,8,2,6,504,74.0,373,64,16,1,Yes,1,23.6,1.0,0,1.038662018701522,0.2247331096980851
8387,1957,Graduate,Married,43140.0,0,1,2013-05-01,134,4,1,5,235,57.0,134,57,10,1,Yes,1,20.0,1.0,1,-0.3312631445168366,0.08838385842761287
1829,1961,Postgraduate,Divorced,54959.0,0,1,2013-01-19,1148,9,5,4,1232,93.2,1148,53,18,1,Yes,1,23.4,2.0,0,3.055558234880321,-0.21367593089873688
3839,1958,Undergraduate,Single,15056.0,1,1,2013-03-05,6,2,2,3,88,6.8,6,56,7,2,Yes,1,21.9,0.0,1,-1.7259915137566657,1.2740069508970453
9392,1971,Graduate,Single,26954.0,1,0,2014-08-05,4,1,0,2,17,23.5,4,43,3,1,Yes,1,4.9,1.0,1,-2.1549557168096505,-1.1032200031400865
2292,1985,Graduate,Single,22327.0,1,0,2013-02-08,5,1,0,3,24,20.8,5,29,4,1,Yes,1,22.7,1.0,1,-1.7003254247933453,1.0638497695186575
10466,1965,Graduate,Married,44393.0,1,1,2013-08-22,24,1,0,4,60,40.0,24,49,5,2,Yes,1,16.3,1.0,1,-1.3705411695472884,-0.05942930130480094
9855,1952,Postgraduate,Single,62000.0,0,1,2013-08-25,899,6,6,13,1020,88.1,899,62,25,1,Yes,1,16.2,2.0,0,2.9017907669700125,-0.8736422572129918
4088,1962,Postgraduate,Together,31497.0,0,1,2012-06-12,108,3,1,4,155,69.7,108,52,8,1,Yes,1,30.6,2.0,1,-0.06310015994166575,1.0742846927419136
590,1970,Postgraduate,Divorced,78579.0,0,0,2012-12-22,816,5,6,4,1812,45.0,816,44,15,0,No,0,24.3,2.0,0,1.2816233902181275,0.830347562891208
8732,1969,Postgraduate,Widow,67369.0,0,1,2012-11-17,1298,7,4,10,1461,88.8,1257,45,21,1,Yes,1,25.4,2.0,0,3.483560750895146,0.13131553446634453
2315,1960,Graduate,Divorced,58401.0,0,1,2014-04-20,10,1,2,2,96,10.4,10,54,5,1,Yes,1,8.4,1.0,1,-2.1373839052590955,-0.4130839427833289
3515,1952,Graduate,Single,62307.0,0,1,2014-02-17,87,4,0,4,160,54.4,87,62,8,1,Yes,1,10.4,1.0,1,-0.8652062486339958,-1.0124883390491342
2245,1969,Postgraduate,Married,43641.0,1,1,2013-04-22,57,2,1,4,139,41.0,57,45,7,2,Yes,1,20.3,2.0,1,-1.0252845010561111,0.41188409965641304
6283,1968,Postgraduate,Divorced,63841.0,0,1,2013-04-21,635,9,3,9,908,69.9,635,46,21,1,Yes,1,20.3,2.0,0,1.8112394520243682,-0.0538135126227717
6606,1969,Postgraduate,Married,70091.0,1,0,2013-03-31,964,5,2,10,1161,83.0,964,45,17,1,Yes,1,21.0,2.0,0,2.3692030065824343,-0.2939341228396382
5545,1972,Postgraduate,Married,78075.0,0,0,2014-05-04,572,3,5,5,988,57.9,572,42,13,0,No,0,7.9,2.0,0,0.49815548750673894,-1.3623487720165817
837,1977,Graduate,Married,54809.0,1,1,2013-11-09,63,2,1,5,174,36.2,63,37,8,2,Yes,1,13.7,1.0,1,-1.1744336086467424,-0.2645142023030643
9500,1959,Graduate,Married,58113.0,0,1,2013-01-25,221,9,2,8,758,29.2,221,55,19,1,Yes,1,23.2,1.0,0,0.15113291689718078,1.0965189882521327
3602,1958,Postgraduate,Married,51412.0,0,1,2013-12-31,140,3,2,4,195,71.8,140,56,9,1,Yes,1,12.0,2.0,1,-0.3153588446865757,-1.1575472175708288
234,1979,Graduate,Divorced,15287.0,1,0,2012-10-10,1,1,1,2,31,3.2,1,35,4,1,Yes,1,26.7,1.0,1,-1.943312893788562,1.8812861766550344
2995,1957,Postgraduate,Together,66636.0,0,0,2013-08-17,291,3,4,9,1084,26.8,291,57,16,0,No,0,16.5,2.0,1,-0.16978971071180785,0.31519872568636126
1118,1956,Postgraduate,Married,50965.0,0,1,2013-02-20,544,10,4,5,685,79.4,544,58,19,1,Yes,1,22.3,2.0,0,1.6919062528896984,-0.01684808824272596
7789,1965,Postgraduate,Married,84618.0,0,0,2013-11-22,684,6,9,10,1672,40.9,684,49,25,0,No,0,13.3,2.0,0,1.535870054147868,-0.27646627238574445
3068,1990,Graduate,Married,18351.0,0,0,2013-10-29,1,2,0,3,43,2.3,1,24,5,0,No,0,14.1,1.0,1,-2.172207795142236,0.4198326831808914
8955,1957,Postgraduate,Together,40451.0,0,2,2014-02-16,35,1,1,2,49,71.4,35,57,4,2,Yes,1,10.4,2.0,1,-0.9849102158196813,-1.382269241746322
945,1965,Graduate,Together,36317.0,0,1,2013-05-22,87,3,0,4,133,65.4,87,49,7,1,Yes,1,19.3,1.0,1,-0.5343407964069737,-0.18597706250109586
5644,1957,Graduate,Together,42213.0,0,1,2013-12-10,309,5,1,7,363,85.1,309,57,13,1,Yes,1,12.7,1.0,0,0.6133602446362608,-1.3068135450112077
7192,1955,Graduate,Together,65748.0,0,1,2013-04-15,172,2,4,10,545,31.6,172,59,16,1,Yes,1,20.5,1.0,1,-0.2151511810662087,0.7032850436156035
2324,1972,Graduate,Together,77044.0,0,1,2013-10-27,625,7,11,11,1065,58.7,625,42,29,1,Yes,1,14.1,1.0,0,2.11180587885121,-0.484365933870729
697,1969,Graduate,Together,74918.0,0,0,2013-12-03,972,5,9,6,2047,47.5,972,45,20,0,No,0,12.9,1.0,0,1.7828758126445334,-0.526591471715148
3439,1972,Graduate,Married,56721.0,1,1,2012-10-31,157,4,1,5,296,53.0,157,42,10,2,Yes,1,26.0,1.0,1,-0.2206298619017431,0.8740845051542482
1506,1975,Graduate,Single,42160.0,1,1,2013-06-28,48,2,1,4,140,34.3,48,39,7,2,Yes,1,18.1,1.0,1,-1.2197867834521177,0.2836044525366195
232,1965,Graduate,Single,61559.0,0,1,2013-07-17,279,4,2,10,530,52.6,279,49,16,1,Yes,1,17.5,1.0,0,0.3134801310394289,-0.07040541356359578
8876,1963,Postgraduate,Together,33629.0,1,1,2012-08-08,132,3,1,4,152,86.8,132,51,8,2,Yes,1,28.7,2.0,1,0.2584807666871768,0.5133150807226727
4500,1991,Postgraduate,Together,68682.0,0,0,2013-06-10,919,4,9,10,1598,57.5,919,23,23,0,No,0,18.7,2.0,0,2.257620475818813,-0.0016462627761447833
9739,1963,Graduate,Single,34377.0,0,1,2013-01-19,62,2,2,2,114,54.4,62,51,6,1,Yes,1,23.4,1.0,1,-0.7763355040439117,0.5054776121067086
10395,1986,Undergraduate,Single,8940.0,1,0,2012-08-22,1,3,1,3,101,1.0,1,28,7,1,Yes,1,28.3,0.0,1,-1.693590898950748,2.144362012728463
1176,1973,Graduate,Married,26228.0,1,0,2013-09-22,2,1,0,2,25,8.0,2,41,3,1,Yes,1,15.3,1.0,1,-2.2041996203068317,0.4294816781059306
938,1981,Graduate,Married,40211.0,1,1,2013-07-30,51,2,1,2,87,58.6,51,33,5,2,Yes,1,17.0,1.0,1,-0.9539298895265534,-0.3426460796386075
2740,1958,Postgraduate,Widow,33438.0,1,1,2013-09-22,62,2,1,4,90,68.9,62,56,7,2,Yes,1,15.3,2.0,1,-0.6111276117392774,-0.7253348389584922
257,1959,Postgraduate,Married,75032.0,0,1,2013-04-28,952,5,4,9,1215,78.4,952,55,18,1,Yes,1,20.1,2.0,0,2.323227180422367,-0.29909713996066967
4058,1955,Postgraduate,Single,61284.0,0,0,2013-12-10,618,11,2,8,811,76.2,618,59,21,0,No,0,12.7,2.0,0,1.7175676157047088,-1.0740979976474807
7736,1986,Graduate,Married,22518.0,1,0,2012-10-22,11,2,1,2,61,18.0,11,28,5,1,Yes,1,26.3,1.0,1,-1.5720457390380316,1.5540005975524738
8210,1975,Postgraduate,Married,54730.0,0,1,2013-08-15,318,4,1,8,405,78.5,318,39,13,1,Yes,1,16.5,2.0,0,0.5965905444715311,-0.729216496188094
833,1955,Postgraduate,Married,38452.0,1,1,2014-03-30,56,3,0,3,72,77.8,56,59,6,2,Yes,1,9.1,2.0,1,-0.6864174198235664,-1.6421508594831002
6230,1971,Graduate,Divorced,44421.0,1,1,2013-02-15,110,5,0,4,189,58.2,110,43,9,2,Yes,1,22.5,1.0,1,-0.3806461218654927,0.3519636435760365
7325,1986,Postgraduate,Together,38197.0,1,0,2013-06-29,23,1,0,3,40,57.5,23,28,4,1,Yes,1,18.1,2.0,1,-1.0870077827011373,-0.1992471814780935
1307,1978,Graduate,Divorced,41986.0,0,1,2014-09-02,27,3,0,4,63,42.9,27,36,7,1,Yes,1,3.9,1.0,1,-1.4334130011630075,-1.5615102763766175
1502,1983,Graduate,Together,28427.0,1,0,2013-03-21,18,2,0,3,52,34.6,18,31,5,1,Yes,1,21.4,1.0,1,-1.3631691897390052,0.6495130014193365
6211,1976,Postgraduate,Together,37395.0,1,0,2014-02-05,18,1,0,3,39,46.2,18,38,4,1,Yes,1,10.8,2.0,1,-1.4798929212907408,-0.8406819791536159
843,1971,Graduate,Married,64722.0,1,0,2014-05-26,303,8,2,11,805,37.6,303,43,21,1,Yes,1,7.2,1.0,0,0.2587256594385025,-0.94478441408601
4174,1956,Postgraduate,Together,55249.0,0,1,2014-04-17,97,2,1,4,130,74.6,97,58,7,1,Yes,1,8.5,2.0,1,-0.5970013571924807,-1.6433282793573778
9757,1972,Graduate,Together,84906.0,0,0,2013-04-10,997,5,6,12,1631,61.1,997,42,23,0,No,0,20.7,1.0,0,2.522361530458784,0.15831828618493823
6918,1989,Graduate,Married,28691.0,1,0,2013-04-07,5,1,0,3,34,14.7,5,25,4,1,Yes,1,20.8,1.0,1,-1.8591965169156746,0.9585992048048663
286,1952,Graduate,Single,44213.0,1,1,2013-11-29,95,2,1,5,152,62.5,95,62,8,2,Yes,1,13.0,1.0,1,-0.6370173443703036,-0.8642387914834365
11086,1984,Undergraduate,Single,25707.0,1,0,2014-01-18,1,1,0,3,21,4.8,1,30,4,1,Yes,1,11.4,0.0,1,-2.2733639237846077,0.04147133308977364
1921,1967,Postgraduate,Married,59062.0,2,1,2013-03-10,46,2,0,3,71,64.8,46,47,5,3,Yes,1,21.7,2.0,1,-0.7369406010865373,0.09200351144850064
4138,1962,Graduate,Single,76624.0,0,1,2014-05-24,411,5,10,7,899,45.7,411,52,22,1,Yes,1,7.3,1.0,0,0.7052086226789475,-1.089450981822247
7718,1947,Postgraduate,Together,66000.0,0,0,2014-04-20,244,1,3,5,711,34.3,244,67,9,0,No,0,8.4,2.0,1,-0.901493725244061,-0.8574757946261814
1291,1978,Postgraduate,Together,27683.0,1,0,2012-04-08,152,6,2,4,351,43.3,152,36,12,1,Yes,1,32.8,2.0,1,-0.08297552798822262,1.8886251366774052
6862,1971,Graduate,Divorced,1730.0,0,0,2014-05-18,1,0,0,0,8,12.5,1,43,0,0,No,0,7.5,1.0,1,-2.5586833228735286,-0.6113743319400097
4136,1992,Undergraduate,Single,7500.0,1,0,2012-03-12,10,3,2,2,119,8.4,10,22,7,1,Yes,1,33.6,0.0,1,-1.4130472435041308,2.62537820959343
803,1968,Graduate,Together,40521.0,1,1,2013-05-04,12,0,1,2,21,57.1,12,46,3,2,Yes,1,19.9,1.0,1,-1.1577552263176065,0.011888988480263724
4298,1973,Postgraduate,Together,20427.0,1,0,2014-03-24,5,1,0,2,10,50.0,5,41,3,1,Yes,1,9.3,2.0,1,-1.5535347103702692,-1.1016289753035942
10833,1975,Graduate,Married,65106.0,0,1,2014-05-24,790,8,3,13,973,81.2,790,39,24,1,Yes,1,7.3,1.0,0,2.268783027548954,-1.7925653451265122
9606,1965,Postgraduate,Married,69969.0,0,0,2013-08-27,882,4,2,6,1536,57.4,882,49,12,0,No,0,16.1,2.0,0,1.1946911779480585,-0.4175062500047482
8534,1952,Graduate,Married,67433.0,0,2,2013-07-16,615,6,5,13,992,62.0,615,62,24,2,Yes,1,17.5,1.0,0,1.812213664903294,-0.19778010770382365
5153,1967,Postgraduate,Married,77766.0,0,1,2013-02-22,1004,11,10,11,1529,65.7,1004,47,32,1,Yes,1,22.2,2.0,0,3.416986008706316,0.3378255839438755
961,1972,Graduate,Married,74716.0,0,1,2013-12-09,133,7,3,5,860,15.5,133,42,15,1,Yes,1,12.7,1.0,1,-0.8595709289261828,0.08897038771137633
5011,1963,Graduate,Divorced,68118.0,0,1,2013-10-18,595,8,9,4,928,64.1,595,51,21,1,Yes,1,14.4,1.0,0,1.4867862955151316,-0.6346626620326477
6653,1970,Postgraduate,Married,55158.0,1,1,2012-07-30,293,7,2,5,418,70.1,293,44,14,2,Yes,1,29.0,2.0,0,0.7697347913275588,0.9248903553240366
810,1975,Graduate,Married,74190.0,0,1,2014-12-05,151,4,2,11,641,23.6,151,39,17,1,Yes,1,0.9,1.0,1,-0.7820986423041373,-1.4450742644982373
5493,1976,Graduate,Married,39356.0,1,1,2014-03-19,15,1,0,2,23,65.2,15,38,3,2,Yes,1,9.4,1.0,1,-1.2474333188269868,-1.3879417837200627
2147,1969,Graduate,Together,76653.0,0,0,2013-08-16,736,4,7,11,2279,32.3,736,45,22,0,No,0,16.5,1.0,0,1.2971627782371007,0.23510853288991565
5107,1973,Postgraduate,Divorced,35860.0,1,1,2014-05-19,15,1,1,2,49,30.6,15,41,4,2,Yes,1,7.4,2.0,1,-1.8576377878532602,-0.9371551804433367
3979,1983,Postgraduate,Divorced,90687.0,0,0,2013-05-22,982,6,2,8,1779,55.2,982,31,16,0,No,0,19.3,2.0,0,1.759176782707147,0.03728782733092146
6049,1982,Postgraduate,Together,73450.0,0,0,2013-05-12,1142,7,8,11,1804,63.3,1142,32,26,0,No,0,19.6,2.0,0,3.0703193101086788,0.00498519298174568
8147,1960,Graduate,Married,31454.0,1,1,2013-06-07,28,2,0,3,48,58.3,28,54,5,2,Yes,1,18.8,1.0,1,-0.9615131876938086,-0.12223725325254076
1857,1952,Graduate,Single,47139.0,1,1,2014-06-03,46,2,1,2,83,55.4,46,62,5,2,Yes,1,6.9,1.0,1,-1.2610996082755361,-1.4735133564622218
3910,1975,Graduate,Divorced,83829.0,0,0,2013-08-10,897,4,7,6,1862,48.2,897,39,17,0,No,0,16.7,1.0,0,1.487612490816929,-0.11624019128046474
5207,1963,Postgraduate,Married,53378.0,1,1,2012-09-24,489,9,4,6,793,61.7,489,51,19,2,Yes,1,27.2,2.0,0,1.3699462854439948,0.912860421966079
11114,1970,Graduate,Together,19656.0,1,0,2013-08-02,25,2,1,3,84,29.8,25,44,6,1,Yes,1,17.0,1.0,1,-1.4586271446571437,0.23308529274063658
5429,1948,Postgraduate,Married,45579.0,0,1,2013-08-20,145,4,1,4,183,79.2,145,66,9,1,Yes,1,16.4,2.0,1,-0.06369944567097185,-0.7826057311809227
1740,1944,Graduate,Married,55956.0,0,0,2014-07-04,760,7,3,4,999,76.1,760,70,14,0,No,0,5.9,1.0,0,1.2384159264627188,-1.9590007734344022
7488,1963,Postgraduate,Single,64191.0,0,1,2013-01-22,420,5,3,13,825,50.9,420,51,21,1,Yes,1,23.3,2.0,0,1.1119231482413912,0.6890782642974279
195,1972,Graduate,Single,38808.0,1,0,2012-08-26,125,5,1,4,246,50.8,125,42,10,1,Yes,1,28.2,1.0,1,-0.2717043322557477,1.1796389813741384
635,1966,Postgraduate,Married,57183.0,1,1,2013-03-19,464,9,1,7,610,76.1,464,48,17,2,Yes,1,21.4,2.0,0,1.2859747374608046,-0.07311087860432046
7527,1968,Postgraduate,Divorced,23748.0,1,0,2012-11-21,6,2,1,3,76,7.9,6,46,6,1,Yes,1,25.3,2.0,1,-1.7098217356666932,1.6440755710081083
10319,1971,Graduate,Married,66303.0,0,1,2013-02-26,1090,3,4,11,1286,84.8,1090,43,18,1,Yes,1,22.1,1.0,0,2.7559923616658133,-0.19853642635935265
2296,1975,Postgraduate,Married,37368.0,1,0,2013-12-16,3,1,0,2,30,10.0,3,39,3,1,Yes,1,12.5,2.0,1,-2.2307228875461345,0.05930817704451827
10637,1964,Graduate,Married,40800.0,1,2,2013-01-01,24,3,0,3,99,24.2,24,50,6,3,Yes,1,23.9,1.0,1,-1.4030107995346965,1.158321005772998
2931,1978,Graduate,Divorced,71847.0,0,0,2012-09-21,737,6,7,9,1192,61.8,737,36,22,0,No,0,27.3,1.0,0,2.105317461669485,0.9345120914672825
907,1975,Graduate,Married,46149.0,0,1,2013-11-29,254,5,1,7,362,70.2,254,39,13,1,Yes,1,13.0,1.0,0,0.23557007035473948,-0.9756183630390226
3698,1983,Graduate,Together,78687.0,0,0,2012-09-08,817,4,6,8,2130,38.4,817,31,18,0,No,0,27.7,1.0,0,1.4932758515910787,1.3921910815466174
679,1957,Postgraduate,Married,37633.0,1,1,2012-09-20,13,1,0,3,38,34.2,13,57,4,2,Yes,1,27.3,2.0,1,-1.325885062099823,1.3448208664930874
7384,1951,Postgraduate,Together,39767.0,0,0,2013-07-21,113,7,1,7,485,23.3,113,63,15,0,No,0,17.3,2.0,1,-0.6438945080022954,0.48165501319066356
5043,1951,Undergraduate,Married,26997.0,0,0,2012-05-11,7,4,2,5,434,1.6,7,63,11,0,No,0,31.7,0.0,1,-1.2531338571537778,2.575267932210004
5267,1970,Graduate,Divorced,33986.0,1,0,2013-03-14,16,1,0,3,44,36.4,16,44,4,1,Yes,1,21.6,1.0,1,-1.413045745600625,0.6277903316720843
339,1972,Postgraduate,Married,57091.0,0,1,2012-11-23,462,9,2,5,496,93.1,462,42,16,1,Yes,1,25.2,2.0,0,1.605281594974934,0.03333700125016218
9010,1972,Postgraduate,Married,83151.0,0,0,2013-10-02,968,5,7,10,2346,41.3,968,42,22,0,No,0,14.9,2.0,0,1.8750220922270788,-0.14797628420826192
378,1971,Graduate,Married,52531.0,0,0,2012-12-30,283,7,2,10,794,35.6,283,43,19,0,No,0,24.0,1.0,0,0.4092108503459752,1.0610958782834803
4808,1956,Graduate,Married,15759.0,0,0,2013-05-09,1,1,0,2,17,5.9,1,58,3,0,No,0,19.7,1.0,1,-2.141901267736548,0.9907371110458271
5068,1971,Graduate,Single,22804.0,1,0,2013-07-31,14,2,0,2,26,53.8,14,43,4,1,Yes,1,17.0,1.0,1,-1.1994809295690105,-0.25619285634241123
